training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
83.753174,0.24919857,1.7771677,0.08755892,-0.07451188,10.207321,-83.95007,-21.812141,-83.95007,-91.80376,-34.52653,-83.753174,-91.69677,86.27794,0.010173332118988037,101.73332977294922,10000
87.859726,0.23313892,0.55376786,0.06926335,-0.036442626,6.638121,-88.04046,-39.52916,-88.04046,-97.4907,-39.89541,-87.859726,-97.38556,89.11291,0.009600258135795594,197.73592162132263,20000
85.00072,0.21856622,1.1037194,0.1545846,-0.1464538,11.174471,-85.56772,2.0454304,-85.56772,-97.68964,0.5228109,-85.2614,-97.44381,86.76014,0.008580992221832276,283.54585003852844,30000
82.185684,0.25171778,1.305082,0.5806783,-0.553577,16.16277,-83.5396,-11.85085,-83.5396,-97.55434,-18.838078,-83.22023,-97.46201,84.24592,0.007872278833389283,362.26864218711853,40000
85.68666,0.21455948,0.36647016,0.058776256,-0.059779294,4.8680496,-86.637,0.63535297,-86.637,-97.95638,0.009158983,-86.39005,-97.88195,86.69681,0.007881526970863343,441.0839157104492,50000
86.56871,0.2501149,0.38027433,0.043542948,-0.040312953,4.4798174,-86.81861,-8.766484,-86.81861,-98.38182,-9.7528715,-86.56871,-98.29174,87.699326,0.00863629138469696,527.4468348026276,60000
86.25863,0.2412218,0.3073956,0.051503163,-0.050742887,4.2791696,-86.91471,-1.8555369,-86.91471,-98.71499,-2.1810274,-86.621346,-98.44802,87.28969,0.009634021162986756,623.7870507240295,70000
88.687614,0.21512225,0.68033874,0.10288132,-0.1123367,7.1805563,-89.346085,-23.979425,-89.346085,-98.93662,-14.775046,-89.04441,-98.68946,90.01332,0.009639203190803528,720.1790866851807,80000
87.649124,0.20808962,1.1984266,0.14218351,-0.13105029,10.783792,-88.52511,-17.809572,-88.52511,-98.61873,-21.438923,-88.25638,-98.62031,89.47182,0.009961987853050231,819.7989704608917,90000
88.33296,0.19480439,0.4332461,0.044059176,-0.044939805,4.6062174,-88.687256,-23.113558,-88.687256,-98.82017,-5.8942194,-88.33296,-98.644104,89.35062,0.009634625673294067,916.1452386379242,100000
87.66753,0.20773004,0.3327531,0.04539583,-0.04231209,3.7381592,-87.79232,0.42746404,-87.79232,-98.84508,0.2613693,-87.66753,-98.80649,88.623474,0.009668681526184083,1012.8320589065552,110000
87.5262,0.18846512,0.27902457,0.0592105,-0.03230576,4.298588,-88.8899,0.3657609,-88.8899,-99.01511,-0.20205979,-88.57643,-98.821945,88.37062,0.009640337944030762,1109.235446214676,120000
87.87924,0.18327478,0.54592115,0.07475148,-0.08457051,5.870447,-88.633064,0.5685405,-88.633064,-99.3393,0.19889991,-88.2119,-99.03582,88.97499,0.01046522023677826,1213.8876519203186,130000
89.81039,0.22427125,0.34636745,0.054236047,-0.060401328,5.66278,-90.70964,-25.718723,-90.70964,-99.431656,-27.989233,-90.56354,-99.25717,90.82957,0.011330064058303833,1327.1882989406586,140000
88.42427,0.22429638,0.5947303,1.1618419,-1.0186048,16.03487,-89.05523,0.763792,-89.05523,-99.33418,0.120426655,-88.779274,-99.1514,89.69189,0.01132800817489624,1440.4683928489685,150000
88.93544,0.18860307,0.46662244,0.04811314,-0.07728371,4.6835146,-89.42824,0.46281052,-89.42824,-99.73814,-0.5734319,-89.28389,-99.506294,89.96787,0.009990348553657533,1540.3718836307526,160000
89.51668,0.20201547,0.51969755,0.14309546,-0.16879982,6.4867363,-90.07631,-5.1135097,-90.07631,-99.31009,-6.455686,-89.89836,-99.186516,90.642426,0.009597175598144532,1636.3436427116394,170000
89.21306,0.19774058,0.53087276,0.13565417,-0.12305615,7.974508,-89.50044,0.7878085,-89.50044,-99.492805,0.34383583,-89.21306,-99.31362,90.33716,0.009593531847000122,1732.2789640426636,180000
88.522995,0.20507438,0.2903516,0.055405978,-0.058414776,4.6082726,-88.67831,1.0446256,-88.67831,-99.505684,0.19056062,-88.522995,-99.38621,89.42857,0.008987528729438782,1822.1542553901672,190000
89.67601,0.19171067,0.66596025,0.14100504,-0.17063537,6.785996,-90.28133,0.53025115,-90.28133,-99.34309,-0.0068116635,-90.06125,-99.31493,90.91711,0.007870085620880127,1900.8551149368286,200000
90.03767,0.19468322,0.2728056,0.061551332,-0.06486983,3.517726,-90.22222,0.71502453,-90.22222,-99.65069,0.09160725,-90.03767,-99.64362,90.89452,0.007961680173873902,1980.471920490265,210000
88.54388,0.17853062,0.566237,0.095642574,-0.124106854,7.1635184,-88.88539,0.65016127,-88.88539,-99.88116,0.2788476,-88.54388,-99.69854,89.645706,0.007947263479232788,2059.9445629119873,220000
