training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
45.86436,0.44967636,0.41935664,2.442652,-1.7336248,31.403913,-45.87268,-3.0675755,-45.87268,-49.65926,-4.0654445,-45.86436,-49.45483,46.328686,0.010840920972824096,108.40923762321472,10000
74.71885,0.55370456,0.5467045,1.2946951,-1.2746737,32.70076,-74.85437,-1.8669404,-74.85437,-96.83282,-2.5956059,-74.71885,-96.72576,75.32093,0.011393651604652404,222.3457646369934,20000
77.19165,0.75152576,0.7584381,0.68190914,-0.53829455,17.098965,-77.56076,-0.17158408,-77.56076,-126.7305,-0.62752885,-77.19165,-126.18563,78.02524,0.011244224977493287,334.7880198955536,30000
78.46956,0.6019732,0.72377026,0.8695674,-0.5777348,21.155151,-78.6896,0.047845796,-78.6896,-149.37662,-0.26940158,-78.46956,-149.21378,79.253525,0.009685263752937316,431.64066195487976,40000
87.10114,0.58203197,1.196836,5.8316565,-3.3745196,54.231518,-87.345024,-0.09256679,-87.345024,-171.28752,-0.5373579,-87.10114,-170.38622,88.356186,0.009586592817306519,527.5065948963165,50000
90.72543,0.60170805,3.4504964,8.511558,-5.5762835,98.526855,-91.07796,-1.8000683,-91.07796,-170.39313,-1.9355663,-90.72543,-170.01602,94.2361,0.00794121356010437,606.9187350273132,60000
91.15462,0.53946304,0.73505086,3.1955612,-4.2762423,37.0481,-91.435425,-1.1193846,-91.435425,-178.44041,-1.836546,-91.15462,-178.18993,91.94362,0.008012241315841676,687.0411601066589,70000
96.329025,0.56858593,0.52247524,0.57101095,-0.9245028,10.455935,-96.48327,-0.057645425,-96.48327,-160.94037,-0.5885855,-96.329025,-160.48486,96.90836,0.00771055748462677,764.1467454433441,80000
108.30498,0.48855004,0.35259235,0.86916924,-0.6439597,14.239946,-108.47025,-6.487207,-108.47025,-176.67287,-7.432843,-108.30498,-176.16035,108.70643,0.007896379280090331,843.1105442047119,90000
114.78427,0.5393057,0.5373004,1.0582994,-1.0694361,17.606806,-115.02384,-0.14898992,-115.02384,-183.36707,-1.4403033,-114.78427,-182.02385,115.3755,0.007955428051948547,922.6648297309875,100000
118.69533,0.4932279,0.5565816,1.6242149,-1.3101128,17.70354,-118.89075,0.5825244,-118.89075,-271.51047,0.23474549,-118.69533,-271.03806,119.30123,0.008603184056282043,1008.6966745853424,110000
129.70636,0.49681917,0.39576635,0.7416096,-0.696529,11.836637,-129.84795,1.005283,-129.84795,-195.13283,-0.8575129,-129.70636,-194.79951,130.15181,0.008029847025871277,1088.995151758194,120000
136.65054,0.5043418,1.4264587,3.1482997,-2.7439723,41.078552,-136.86226,0.10087779,-136.86226,-332.3654,-0.4976576,-136.65054,-330.94492,138.12743,0.008012848448753357,1169.1236407756805,130000
135.36304,0.5065563,1.0019566,8.731675,-7.7060947,44.286663,-135.51897,0.11174044,-135.51897,-358.89212,-0.95444405,-135.36304,-357.04196,136.41565,0.007987397527694702,1248.9976198673248,140000
140.33525,0.5315499,0.5052084,3.5952096,-2.7634025,31.535091,-140.55568,-0.8789331,-140.55568,-374.72577,-1.3446585,-140.33525,-373.19162,140.89362,0.008024185609817505,1329.2394797801971,150000
