training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
115.92007,0.2526876,4.3579364,0.21682553,-0.17160021,28.65006,-117.56398,-30.167099,-117.56398,-136.83174,-35.716976,-116.85507,-136.12477,122.80488,0.007901833534240723,79.0183436870575,10000
118.29877,0.225542,3.307378,0.21896414,-0.2200455,30.101372,-119.012794,-17.175713,-119.012794,-143.10464,-21.273895,-118.75531,-141.12541,123.861565,0.009961269426345825,178.63104438781738,20000
122.427666,0.2054754,2.8777974,0.3793852,-0.42622688,32.817753,-123.01684,7.434261,-123.01684,-146.90472,2.8082056,-122.427666,-144.23839,127.36022,0.011343123245239258,292.06228137016296,30000
122.93714,0.21399143,3.1165493,0.40569392,-0.38408276,34.210606,-123.68166,-48.46399,-123.68166,-152.86699,-51.593605,-122.93714,-147.92021,128.1936,0.011337916111946105,405.4414474964142,40000
126.32169,0.21840695,3.013673,0.26830962,-0.24340375,27.66216,-127.21112,-31.67402,-127.21112,-153.05449,-38.797638,-126.32169,-152.03874,131.51944,0.011331857323646546,518.760027885437,50000
129.1488,0.18690388,2.325105,0.2971268,-0.35029688,22.315712,-129.78107,-37.190945,-129.78107,-152.93665,-41.461994,-129.1488,-152.62926,133.34294,0.011342717456817628,632.1872098445892,60000
125.73123,0.1926188,2.3689892,0.31142056,-0.31720948,23.148739,-128.09451,7.145962,-128.09451,-159.61723,3.957548,-127.07538,-158.04666,130.02641,0.01132884521484375,745.4756698608398,70000
130.345,0.22413696,2.8120375,0.38910416,-0.38592556,22.531433,-130.94942,-35.65074,-130.94942,-169.56502,-37.70703,-130.345,-167.32362,135.3984,0.011325422739982605,858.7299015522003,80000
131.75272,0.23744488,1.798953,0.21307603,-0.21226904,18.236567,-133.03462,-52.74105,-133.03462,-167.13248,-55.182217,-132.0935,-166.2573,135.92612,0.011327434468269348,972.0042514801025,90000
134.27472,0.24114177,1.9676586,0.19713247,-0.21521667,20.79016,-135.11284,-51.528687,-135.11284,-175.0855,-52.86662,-134.27472,-174.29488,138.6538,0.011323693251609802,1085.241188287735,100000
131.73714,0.217117,2.8954477,0.6857999,-0.49726307,23.92022,-133.14401,-36.895496,-133.14401,-169.06723,-39.97891,-132.2468,-167.23764,136.80376,0.011324061274528504,1198.4818091392517,110000
