training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
51.73272,0.44532543,0.005765527,0.02479935,-0.023616513,0.531373,-51.73417,-49.679646,-51.73417,-54.001183,-49.84924,-51.73272,-53.973976,51.783016,0.012034089255332947,120.34090662002563,10000
89.32591,0.3717501,0.0072918697,0.018100193,-0.019944848,0.87960005,-89.32591,0.31046864,-89.32591,-95.71784,0.06725195,-89.32591,-95.595695,89.370384,0.011393854904174805,234.27946400642395,20000
116.85538,0.33752024,0.4932007,0.51605886,-0.3065098,9.911404,-116.877785,-0.17979382,-116.877785,-127.36872,-0.6293631,-116.85538,-127.1724,117.38233,0.011393668031692505,348.2161486148834,30000
132.382,0.6919428,4.1011934,0.9973331,-0.9557498,23.367882,-132.57603,-4.744693,-132.57603,-147.39403,-4.6418395,-132.382,-147.3057,136.5524,0.011394071555137634,462.15687131881714,40000
136.0111,1.1007068,0.88622063,0.9361362,-1.1257961,22.66949,-136.29092,-36.362923,-136.29092,-157.07101,-35.22235,-136.0111,-156.96265,137.00739,0.011392325258255004,576.0801286697388,50000
114.907845,0.99755037,0.881135,1.0365216,-1.1821111,32.334766,-115.32871,-37.854244,-115.32871,-166.29193,-37.065945,-114.907845,-166.15672,115.88873,0.011393779253959655,690.0179255008698,60000
109.15108,0.5594133,0.20521979,0.45889628,-0.7506963,7.4659843,-109.347,-31.078463,-109.347,-163.4215,-30.806843,-109.15108,-163.11235,109.41224,0.011391535115242005,803.9332811832428,70000
109.41597,0.5306173,0.2763214,0.19352768,-0.27168617,5.583871,-109.70689,-0.113744065,-109.70689,-155.0055,-0.29246405,-109.41597,-154.44017,109.74535,0.011389272022247314,917.8260054588318,80000
104.22213,0.56473374,0.33595163,1.4286714,-1.3472857,18.788857,-104.46348,-0.7430804,-104.46348,-156.72348,-0.6633183,-104.22213,-156.56383,104.614555,0.011387216424942016,1031.698174238205,90000
107.59705,0.46393868,0.29957542,0.38764623,-0.48327085,12.1811905,-107.79629,-9.236848,-107.79629,-154.02509,-9.284963,-107.59705,-153.79759,107.94302,0.011389069843292236,1145.588877916336,100000
108.5181,0.52148455,0.20759809,0.4155225,-0.27012262,6.303892,-108.7125,-0.28246975,-108.7125,-163.31276,-0.63159245,-108.5181,-162.97511,108.77784,0.011387969017028808,1259.4685728549957,110000
112.086464,0.47028813,0.21108799,0.40670827,-0.4098378,6.781321,-112.28692,-4.4798045,-112.28692,-167.70122,-5.154949,-112.086464,-167.52336,112.34458,0.011385092663764954,1373.319505929947,120000
116.21062,0.5304313,0.1771387,0.4113019,-0.52695686,10.994713,-116.406815,-1.2314086,-116.406815,-172.01364,-1.6118698,-116.21062,-171.8489,116.440796,0.011388031601905822,1487.1998262405396,130000
121.13008,0.42815793,0.20042329,0.82662475,-0.721645,15.545611,-121.30163,-35.90601,-121.30163,-181.55699,-35.50047,-121.13008,-181.26813,121.37332,0.011386100554466247,1601.060839176178,140000
126.3795,0.45232135,0.19050793,0.32233194,-0.37811476,7.527161,-126.548744,1.2401007,-126.548744,-185.6492,0.9903731,-126.3795,-185.44379,126.61524,0.011388398718833924,1714.9448308944702,150000
129.44583,0.4771716,0.13462263,0.39596188,-0.2933017,7.967197,-129.59167,-0.029173672,-129.59167,-190.84647,-0.2990689,-129.44583,-190.74596,129.62817,0.01138803186416626,1828.8251547813416,160000
126.99734,0.43586335,0.2283539,1.051681,-0.74175227,12.663525,-127.16261,-1.3815422,-127.16261,-194.11275,-2.2374253,-126.99734,-193.87923,127.26928,0.011389940810203553,1942.7245671749115,170000
130.06018,0.48941523,0.21999839,0.605894,-0.61244476,11.470603,-130.23563,-17.711855,-130.23563,-195.96281,-17.56527,-130.06018,-195.57903,130.32912,0.011389724206924438,2056.6218123435974,180000
130.58453,0.52637625,0.20760684,0.74533325,-0.47320366,9.404251,-130.77647,-0.6733317,-130.77647,-202.92844,-1.0031612,-130.58453,-202.79254,130.84479,0.01139188973903656,2170.5407145023346,190000
132.71976,0.5137027,0.1388046,0.33936965,-0.49096093,6.613954,-132.85318,0.250025,-132.85318,-209.17413,-0.07570999,-132.71976,-209.04776,132.90994,0.011387336325645446,2284.414083003998,200000
138.20741,0.41914827,0.16452274,0.36067602,-0.37118378,6.005571,-138.40034,0.91500235,-138.40034,-213.32408,0.5965348,-138.20741,-213.22086,138.41385,0.011388884568214417,2398.3029339313507,210000
137.76653,0.47605258,0.20033132,0.9697872,-0.709407,11.428365,-137.901,-0.15668753,-137.901,-213.69055,-0.43163037,-137.76653,-213.01372,138.01447,0.011385570120811463,2512.1586389541626,220000
142.39606,0.4944052,0.22899123,0.46401647,-0.3579388,9.156546,-142.5356,0.6815883,-142.5356,-213.2078,0.27772433,-142.39606,-212.67516,142.67448,0.01138781454563141,2626.0367913246155,230000
145.09038,0.4937056,0.15800668,0.19296296,-0.20673099,4.8618655,-145.26837,-9.892786,-145.26837,-219.23163,-10.084016,-145.09038,-218.4582,145.29776,0.011388270354270934,2739.919507265091,240000
148.90173,0.42737758,0.27413896,0.6809282,-0.62020934,8.828518,-149.03679,-0.3393046,-149.03679,-223.38794,-0.6437926,-148.90173,-222.64212,149.21861,0.011387204051017761,2853.7915530204773,250000
151.047,0.4311062,0.22898066,0.7090871,-0.92448014,11.968008,-151.17725,-27.70171,-151.17725,-230.12411,-28.338404,-151.047,-229.4641,151.31908,0.011386977195739747,2967.661329984665,260000
150.82787,0.4542742,0.16402669,0.26821026,-0.33196083,4.6719446,-150.96326,-21.355852,-150.96326,-227.27666,-22.28169,-150.82787,-227.07877,151.03732,0.011391546130180358,3081.5767965316772,270000
