training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
42.193466,0.40981996,0.08737677,0.18244618,-0.16839392,2.8548954,-42.19264,-0.28339553,-42.19264,-43.214844,-0.87993586,-42.193466,-43.162792,42.321823,0.009696110844612122,96.96111965179443,10000
64.597046,0.47346157,0.16495559,0.051320978,-0.06171784,2.2965033,-64.66819,-17.479034,-64.66819,-67.16057,-17.684204,-64.597046,-67.12502,64.80935,0.009548412990570068,192.44525527954102,20000
75.0811,0.43237388,0.04735634,0.10562858,-0.038480256,1.6539516,-75.12249,-2.897353,-75.12249,-81.05923,-3.402599,-75.0811,-81.00694,75.17169,0.009529243350028992,287.73769545555115,30000
79.87709,0.5027433,0.08842879,0.12520742,-0.075066395,2.9442098,-79.9578,-6.6680117,-79.9578,-89.16264,-6.7972474,-79.87709,-89.112816,80.0158,0.007380163645744324,361.5393362045288,40000
83.534294,0.46696436,0.10952897,0.065658964,-0.059180412,1.8134763,-83.60691,-0.053191006,-83.60691,-94.45052,-0.13991453,-83.534294,-94.40844,83.69052,0.008522118425369263,446.76053285598755,50000
85.68068,0.3709522,0.099104,0.10974767,-0.10323117,3.7174106,-85.75848,-0.5419766,-85.75848,-121.383575,-0.8130471,-85.68068,-120.22439,85.81688,0.0077184853076934816,523.945390701294,60000
85.90618,0.39689398,0.08553256,0.07992048,-0.06379582,1.9110208,-85.96044,-0.024369285,-85.96044,-101.65421,-0.4469883,-85.90618,-101.48138,86.0314,0.00708236198425293,594.7690148353577,70000
89.24878,0.38918403,0.07368868,0.04158493,-0.06507611,1.8794187,-89.31582,-0.41404837,-89.31582,-100.29741,-0.7245744,-89.24878,-100.229416,89.36139,0.006777882480621338,662.5478436946869,80000
90.98035,0.41098613,0.11081936,0.7359328,-0.37893283,8.517106,-91.036766,-9.420942,-91.036766,-193.86966,-11.058896,-90.98035,-189.33463,91.13226,0.007712121677398682,739.6690690517426,90000
90.05989,0.3910324,0.1125839,0.14465263,-0.1403067,2.8012226,-90.11125,-5.612929,-90.11125,-173.44722,-6.234689,-90.05989,-171.1985,90.21158,0.007873885846138,818.4079306125641,100000
87.5515,0.46639436,0.12419114,0.13599128,-0.14246532,3.2931132,-87.624565,0.11160973,-87.624565,-102.16842,-0.02204411,-87.5515,-101.87817,87.72233,0.00783931930065155,896.8011310100555,110000
86.604485,0.3724453,0.08037094,0.0943531,-0.075829804,2.5471148,-86.66546,0.0155006945,-86.66546,-101.43117,-0.44563398,-86.604485,-101.37423,86.7221,0.00787048852443695,975.5060212612152,120000
89.92259,0.4094503,0.058693897,0.04080163,-0.036682278,1.2998612,-89.9792,-1.7762439,-89.9792,-102.36463,-2.3607621,-89.92259,-102.228096,90.02223,0.007855572247505188,1054.0617487430573,130000
90.89475,0.37691236,0.08091714,0.06841741,-0.0823466,2.0596032,-90.95937,0.505258,-90.95937,-155.7364,-0.19260655,-90.89475,-154.6215,91.01336,0.009426554298400879,1148.3272972106934,140000
91.02059,0.41736144,0.04010613,0.080662616,-0.06404184,2.2434769,-91.050125,-0.3767837,-91.050125,-102.942566,-0.7318587,-91.02059,-102.78579,91.10243,0.01122052788734436,1260.53258061409,150000
90.866684,0.40331453,0.045795303,0.037576545,-0.027142238,1.3757833,-90.915474,0.28933936,-90.915474,-104.034996,0.027075404,-90.866684,-103.58793,90.952805,0.01121511881351471,1372.6837737560272,160000
91.280106,0.39299297,0.059387982,0.08151381,-0.11182011,1.9842696,-91.33234,-14.638703,-91.33234,-140.65375,-14.760983,-91.280106,-140.46245,91.37879,0.011216314673423768,1484.8469247817993,170000
91.98252,0.4035432,0.040540755,0.037440766,-0.03766864,1.162577,-92.05912,-0.3740089,-92.05912,-107.588394,-0.74064255,-91.98252,-107.29791,92.063416,0.011215140247344971,1596.9983327388763,180000
91.60444,0.36602372,0.04995821,0.050893493,-0.05431955,1.3104241,-91.653175,0.07760361,-91.653175,-104.01624,-0.08248644,-91.60444,-103.809746,91.691,0.0112146870136261,1709.1452083587646,190000
90.19247,0.37044066,0.054119047,0.04369235,-0.045170065,1.4185594,-90.245445,-1.0277534,-90.245445,-104.70896,-1.1571568,-90.19247,-104.28406,90.28362,0.011215024089813232,1821.2954545021057,200000
90.040924,0.36803776,0.056924213,0.06508816,-0.092238255,1.8785777,-90.10058,0.282048,-90.10058,-123.562965,-0.110603884,-90.040924,-123.45497,90.13465,0.011208484315872192,1933.380303144455,210000
91.235016,0.39679056,0.05715862,0.0679469,-0.06227688,1.848105,-91.31655,-0.1537057,-91.31655,-106.688835,-0.8435726,-91.235016,-106.56354,91.331856,0.011206958508491516,2045.4498920440674,220000
92.66798,0.4566778,0.45528886,0.3617796,-0.7206051,9.093498,-92.78589,0.48465142,-92.78589,-107.13326,-0.02507924,-92.66798,-106.54165,93.16894,0.011214025449752807,2157.5901510715485,230000
