training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
49.83613,0.4174896,0.10194238,0.55701435,-0.39617884,4.867278,-49.83737,-39.236485,-49.83737,-53.04186,-48.8027,-49.83613,-52.656757,49.97982,0.00829786548614502,82.97866868972778,10000
82.993805,0.42887273,0.5433647,0.92551404,-1.0662874,12.620443,-83.01837,-1.2127001,-83.01837,-89.08953,-2.198518,-82.993805,-88.97152,83.580055,0.007923802471160889,162.21670532226562,20000
100.817215,0.529431,0.458729,0.9276651,-0.7592723,10.385336,-100.980644,0.36210102,-100.980644,-115.992645,-0.48585555,-100.817215,-115.889114,101.32889,0.009987631440162658,262.0930233001709,30000
115.71358,0.495901,1.9502296,27.870127,-36.093063,168.54666,-115.83734,-14.651313,-115.83734,-138.08937,-17.945906,-115.71358,-137.69254,117.713394,0.011360243225097657,375.6954593658447,40000
123.405075,0.70528996,0.62190944,0.90781903,-0.7501227,19.131386,-123.65731,-14.964948,-123.65731,-154.79318,-14.752034,-123.405075,-154.30913,124.09751,0.011365814423561096,489.35360860824585,50000
122.010345,0.54747534,0.48412213,1.0642473,-1.7154664,24.000433,-122.24906,-1.9081874,-122.24906,-164.00894,-2.7610748,-122.010345,-163.68044,122.54922,0.01038897361755371,593.243349313736,60000
118.84711,0.5991494,0.8935875,0.8228798,-0.9063863,14.758583,-119.116875,-16.550272,-119.116875,-173.45795,-18.149027,-118.84711,-173.12556,119.800606,0.009664961194992066,689.8929688930511,70000
123.48561,0.5460515,0.3554133,0.6733834,-0.60635686,10.733101,-123.68384,-8.205174,-123.68384,-179.45418,-7.0754943,-123.48561,-179.31712,123.89563,0.00930054268836975,782.8984000682831,80000
123.131,0.50680816,0.19945288,0.31334606,-0.2800509,6.515654,-123.33697,-0.5091106,-123.33697,-184.30742,-0.95875674,-123.131,-184.1884,123.381134,0.007842126035690308,861.3196651935577,90000
125.59942,0.50989103,0.25555083,0.5499538,-0.7356435,9.6258545,-125.791016,0.55606574,-125.791016,-189.90959,-0.67221636,-125.59942,-189.70824,125.90596,0.007726790452003479,938.5875799655914,100000
129.10007,0.4923467,0.25647387,0.56414866,-0.38281628,7.6207547,-129.25224,-3.6201527,-129.25224,-194.50633,-5.4476514,-129.10007,-194.00816,129.40578,0.007730647087097168,1015.8940553665161,110000
128.5349,0.49279636,0.31185967,0.7880808,-0.7175884,8.143086,-128.73033,0.22885,-128.73033,-198.05577,-0.73476505,-128.5349,-197.49248,128.89604,0.007757801747322083,1093.472084760666,120000
135.33948,0.48576266,0.3113877,0.7902782,-0.30648565,7.7506666,-135.49084,1.3025146,-135.49084,-207.83748,0.33802685,-135.33948,-207.66084,135.69943,0.00772212347984314,1170.6933240890503,130000
133.23376,0.4865443,0.23548913,0.66841334,-0.33928367,7.1233335,-133.39183,-17.612242,-133.39183,-208.91733,-17.987656,-133.23376,-208.7429,133.51791,0.0077255866050720216,1247.949199438095,140000
142.38863,0.5233607,0.25947955,0.5889807,-0.4920722,10.094148,-142.56584,-0.601824,-142.56584,-228.16864,-0.70504206,-142.38863,-228.03838,142.70044,0.0077296966791152956,1325.246170282364,150000
143.39139,0.57846934,0.3616425,1.8404846,-1.9535984,16.606247,-143.62932,-16.852562,-143.62932,-239.49484,-17.923975,-143.39139,-239.27983,143.81088,0.007897797989845277,1404.224153995514,160000
141.04181,0.48457563,0.29876742,0.7102208,-0.4212909,8.4903,-141.22343,-11.843369,-141.22343,-214.4562,-12.2987385,-141.04181,-214.20995,141.38904,0.009480607557296752,1499.0302333831787,170000
138.89192,0.56099534,0.44097477,0.8959281,-1.0037727,12.304535,-139.04887,-0.6966903,-139.04887,-259.04672,-1.5837641,-138.89192,-257.94366,139.389,0.00948581871986389,1593.888424873352,180000
147.16415,0.4581973,0.3674011,0.51340294,-0.35761562,8.293541,-147.30797,-6.5178347,-147.30797,-216.22481,-7.3937163,-147.16415,-215.9741,147.57738,0.009481551790237427,1688.703947544098,190000
142.96025,0.5053558,0.25614315,0.2678944,-0.29796693,6.1145077,-143.12535,-18.339653,-143.12535,-266.21747,-18.507029,-142.96025,-265.3628,143.26694,0.009484537386894226,1783.5493295192719,200000
