training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
42.732285,0.5320297,0.2931783,0.109394826,-0.09955217,3.178008,-42.778316,-3.999491,-42.778316,-47.33132,-4.1999884,-42.732285,-47.288578,43.185074,0.006702524328231811,67.02525472640991,10000
71.06055,0.5033879,0.36270422,0.28565824,-0.4057497,7.2167006,-71.11884,-0.8947683,-71.11884,-82.6261,-1.2691478,-71.06055,-82.58792,71.574265,0.007359355711936951,140.6188244819641,20000
86.69202,0.55695796,0.8450344,0.3954115,-0.7105241,14.495729,-86.84654,-1.7655534,-86.84654,-109.714066,-2.4426515,-86.69202,-109.629326,87.70413,0.00975520269870758,238.17086720466614,30000
95.22665,0.4791882,1.2731651,2.4258265,-2.2606845,35.68526,-95.44259,-2.3683085,-95.44259,-130.36584,-2.788605,-95.22665,-130.2705,96.64356,0.007913553357124329,317.3064157962799,40000
108.643845,0.49168432,0.5438557,0.64555055,-2.045716,15.7669525,-108.77783,-3.6369894,-108.77783,-141.6022,-3.9965332,-108.643845,-141.54512,109.335205,0.00794755344390869,396.7819631099701,50000
108.717804,0.4907361,0.437035,0.28010416,-0.22177052,7.8339863,-108.87538,-1.1208768,-108.87538,-150.17801,-1.6912568,-108.717804,-150.05014,109.30206,0.007748228907585144,474.26426339149475,60000
113.39258,0.44706854,0.31591684,0.1815782,-0.19205561,7.0672445,-113.52472,0.0750235,-113.52472,-160.16127,-0.025195753,-113.39258,-160.1041,113.84261,0.007895471262931823,553.2189853191376,70000
115.44567,0.49677888,0.53882295,0.5041064,-0.2509839,8.288813,-115.58126,-2.3709168,-115.58126,-166.52286,-2.6385665,-115.44567,-166.44089,116.13353,0.008231820368766785,635.5371956825256,80000
114.53146,0.46552345,0.39737898,0.21390212,-0.31283778,9.965265,-114.72577,-10.938538,-114.72577,-168.45908,-11.511622,-114.53146,-168.3769,115.0685,0.009701321339607239,732.5504169464111,90000
117.17919,0.42869237,0.34065247,0.2542251,-0.11809888,8.834387,-117.343864,-14.951652,-117.343864,-169.19017,-15.921229,-117.17919,-169.05089,117.64845,0.009707491517066956,829.6253399848938,100000
121.918686,0.46047238,0.3099818,0.15720129,-0.24532165,6.8150215,-122.08201,-0.021468908,-122.08201,-173.36366,-0.3463359,-121.918686,-173.218,122.36681,0.009722224760055543,926.8475985527039,110000
118.8878,0.47569376,0.4320766,0.6403928,-1.3361819,14.210527,-119.02639,-6.6016097,-119.02639,-174.40068,-7.7652316,-118.8878,-174.13593,119.462585,0.009204967308044433,1018.8972795009613,120000
122.47114,0.46971086,0.33629665,0.2230513,-0.34218985,10.190699,-122.6394,-1.9236703,-122.6394,-177.43393,-2.391353,-122.47114,-177.19676,122.94835,0.008955341339111328,1108.4507007598877,130000
123.80792,0.46016,0.37887856,0.23896188,-0.63454753,13.675715,-123.94366,-5.857169,-123.94366,-178.91747,-7.4115067,-123.80792,-178.66878,124.324844,0.009700927686691284,1205.4599876403809,140000
130.66043,0.4820248,0.23253302,0.122175395,-0.18598372,4.6061463,-130.79622,-20.611168,-130.79622,-180.2666,-21.848234,-130.66043,-179.95897,131.03757,0.009701689338684082,1302.4768905639648,150000
127.746735,0.49188325,0.3063863,0.14809524,-0.34258604,8.061377,-127.84402,-16.236267,-127.84402,-182.15251,-16.993755,-127.746735,-182.009,128.20068,0.009729297685623169,1399.7698757648468,160000
128.8194,0.43597177,0.3848219,0.13477193,-0.17126185,6.020391,-129.02342,-5.9179735,-129.02342,-183.9136,-6.542164,-128.8194,-183.81635,129.33502,0.009698661494255066,1496.756496667862,170000
130.87978,0.4694829,0.27483678,0.51300853,-0.45849964,12.845968,-131.01436,-21.774673,-131.01436,-184.98033,-21.923529,-130.87978,-184.86995,131.29546,0.009436115837097168,1591.117666721344,180000
129.3088,0.45628136,0.22940469,0.19282438,-0.22386341,6.507494,-129.44914,-1.4886048,-129.44914,-186.371,-2.5890503,-129.3088,-186.12715,129.6751,0.007974292588233949,1670.8606023788452,190000
133.05707,0.4281858,0.19363381,0.26516852,-0.11234887,6.2784157,-133.17911,-16.866617,-133.17911,-188.96036,-16.141449,-133.05707,-188.73643,133.37915,0.00800230872631073,1750.8836963176727,200000
141.15796,0.4248906,0.33750075,0.34169716,-0.34370553,8.504932,-141.2556,-6.6501966,-141.2556,-189.28224,-10.615193,-141.15796,-189.0748,141.62292,0.007998310494422912,1830.8668103218079,210000
136.79558,0.4247026,0.23712578,0.18330963,-0.2880785,5.803076,-136.9215,-0.4152217,-136.9215,-191.25124,-1.5306689,-136.79558,-191.09927,137.16011,0.008694063377380372,1917.8074536323547,220000
134.61235,0.45301503,0.34865263,0.25322938,-0.5556189,8.204439,-134.73839,-1.3372161,-134.73839,-191.75269,-2.3553884,-134.61235,-191.57549,135.09691,0.010521689772605897,2023.0243587493896,230000
139.0656,0.47482264,0.32547218,0.18514825,-0.16543517,7.0565434,-139.18944,-22.260275,-139.18944,-192.69174,-23.325771,-139.0656,-192.58456,139.53351,0.009729800176620484,2120.322375059128,240000
139.57266,0.46069536,0.43703252,0.51307034,-0.7454162,10.926569,-139.67458,-2.0781753,-139.67458,-192.21887,-4.970632,-139.57266,-192.0875,140.1479,0.009728817129135132,2217.610553741455,250000
